month_date,Region,Region_key,g_total,g_market,g_mining,g_lifestyle,g_epsilon
2019-08-01,GREATER DARWIN,DARWIN,-0.140784,0.159475,-0.055931,-0.036228,-0.208100
2019-09-01,GREATER DARWIN,DARWIN,-0.133176,0.162806,-0.057140,-0.034728,-0.204114
2019-10-01,GREATER DARWIN,DARWIN,-0.134325,0.164801,-0.055814,-0.033660,-0.209652
2019-11-01,GREATER DARWIN,DARWIN,-0.123573,0.166047,-0.056338,-0.033501,-0.199781
2019-12-01,GREATER DARWIN,DARWIN,-0.127772,0.167046,-0.054660,-0.033307,-0.206851
2020-01-01,GREATER DARWIN,DARWIN,-0.110984,0.166458,-0.053273,-0.032940,-0.191229
2020-02-01,GREATER DARWIN,DARWIN,-0.078972,0.166396,-0.050431,-0.034269,-0.160667
2020-03-01,GREATER DARWIN,DARWIN,-0.052513,0.156044,-0.046824,-0.036556,-0.125177
2020-04-01,GREATER DARWIN,DARWIN,-0.039346,0.146562,-0.043279,-0.039771,-0.102858
2020-05-01,GREATER DARWIN,DARWIN,-0.048577,0.143977,-0.039280,-0.043322,-0.109953
2020-06-01,GREATER DARWIN,DARWIN,-0.054639,0.147845,-0.035216,-0.044736,-0.122533
2020-07-01,GREATER DARWIN,DARWIN,-0.061285,0.152945,-0.030373,-0.043983,-0.139874
2020-08-01,GREATER DARWIN,DARWIN,-0.057619,0.158004,-0.028211,-0.045568,-0.141844
2020-09-01,GREATER DARWIN,DARWIN,-0.055377,0.166839,-0.027610,-0.045529,-0.149078
2020-10-01,GREATER DARWIN,DARWIN,-0.037291,0.180352,-0.028306,-0.047144,-0.142194
2020-11-01,GREATER DARWIN,DARWIN,-0.006519,0.196456,-0.027590,-0.047187,-0.128198
2020-12-01,GREATER DARWIN,DARWIN,0.029541,0.215369,-0.026982,-0.045898,-0.112948
2021-01-01,GREATER DARWIN,DARWIN,0.046653,0.234804,-0.027523,-0.044609,-0.116019
2021-02-01,GREATER DARWIN,DARWIN,0.067683,0.257037,-0.027892,-0.042799,-0.118663
2021-03-01,GREATER DARWIN,DARWIN,0.097169,0.279319,-0.027796,-0.044673,-0.109681
2021-04-01,GREATER DARWIN,DARWIN,0.111980,0.296844,-0.028841,-0.048593,-0.107430
2021-05-01,GREATER DARWIN,DARWIN,0.120702,0.308467,-0.029337,-0.051147,-0.107282
2021-06-01,GREATER DARWIN,DARWIN,0.111429,0.317795,-0.029115,-0.054339,-0.122912
2021-07-01,GREATER DARWIN,DARWIN,0.105620,0.328000,-0.026896,-0.057894,-0.137590
2021-08-01,GREATER DARWIN,DARWIN,0.102058,0.338587,-0.027123,-0.062480,-0.146927
2021-09-01,GREATER DARWIN,DARWIN,0.116412,0.354733,-0.025168,-0.067595,-0.145558
2021-10-01,GREATER DARWIN,DARWIN,0.136060,0.366858,-0.024014,-0.070444,-0.136340
2021-11-01,GREATER DARWIN,DARWIN,0.132186,0.373293,-0.021164,-0.075471,-0.144472
2021-12-01,GREATER DARWIN,DARWIN,0.128359,0.376652,-0.019845,-0.080777,-0.147671
2022-01-01,GREATER DARWIN,DARWIN,0.125086,0.378490,-0.018814,-0.084867,-0.149724
2022-02-01,GREATER DARWIN,DARWIN,0.125569,0.380571,-0.015769,-0.087258,-0.151975
2022-03-01,GREATER DARWIN,DARWIN,0.124854,0.377912,-0.012463,-0.090075,-0.150519
2022-04-01,GREATER DARWIN,DARWIN,0.134788,0.373610,-0.008197,-0.091045,-0.139580
2022-05-01,GREATER DARWIN,DARWIN,0.147751,0.364810,-0.005578,-0.092181,-0.119300
2022-06-01,GREATER DARWIN,DARWIN,0.149793,0.356566,-0.002955,-0.091677,-0.112141
2022-07-01,GREATER DARWIN,DARWIN,0.138869,0.344917,-0.001041,-0.091620,-0.113388
2022-08-01,GREATER DARWIN,DARWIN,0.128401,0.336567,0.001331,-0.089590,-0.119907
2022-09-01,GREATER DARWIN,DARWIN,0.127078,0.330730,0.001905,-0.086909,-0.118648
2022-10-01,GREATER DARWIN,DARWIN,0.130556,0.327302,0.003871,-0.088074,-0.112543
2022-11-01,GREATER DARWIN,DARWIN,0.128540,0.326969,0.004687,-0.088192,-0.114924
2022-12-01,GREATER DARWIN,DARWIN,0.144625,0.326183,0.003870,-0.088353,-0.097076
2023-01-01,GREATER DARWIN,DARWIN,0.171668,0.325042,0.003176,-0.087591,-0.068960
2023-02-01,GREATER DARWIN,DARWIN,0.167794,0.325534,0.003762,-0.085257,-0.076245
2023-03-01,GREATER DARWIN,DARWIN,0.167260,0.327126,0.003675,-0.082687,-0.080853
2023-04-01,GREATER DARWIN,DARWIN,0.166870,0.333376,0.002536,-0.082815,-0.086228
2023-05-01,GREATER DARWIN,DARWIN,0.176424,0.341964,0.001478,-0.082355,-0.084663
2023-06-01,GREATER DARWIN,DARWIN,0.192930,0.350973,-0.000056,-0.081183,-0.076804
2023-07-01,GREATER DARWIN,DARWIN,0.189778,0.358149,0.000141,-0.080460,-0.088052
2023-08-01,GREATER DARWIN,DARWIN,0.182853,0.364899,0.000478,-0.077788,-0.104736
2023-09-01,GREATER DARWIN,DARWIN,0.181741,0.374444,0.002042,-0.075164,-0.119581
2023-10-01,GREATER DARWIN,DARWIN,0.183186,0.386807,0.003270,-0.072855,-0.134036
2023-11-01,GREATER DARWIN,DARWIN,0.183734,0.398033,0.004826,-0.072146,-0.146980
2023-12-01,GREATER DARWIN,DARWIN,0.204317,0.410385,0.005876,-0.071345,-0.140599
2024-01-01,GREATER DARWIN,DARWIN,0.216799,0.417795,0.006841,-0.070288,-0.137549
2024-02-01,GREATER DARWIN,DARWIN,0.215738,0.427265,0.008943,-0.067564,-0.152906
2024-03-01,GREATER DARWIN,DARWIN,0.222091,0.438441,0.011601,-0.066801,-0.161150
2024-04-01,GREATER DARWIN,DARWIN,0.226801,0.446823,0.016755,-0.066079,-0.170698
2024-05-01,GREATER DARWIN,DARWIN,0.223766,0.452060,0.019047,-0.067238,-0.180103
2024-06-01,GREATER DARWIN,DARWIN,0.210628,0.451754,0.021867,-0.067085,-0.195908
2024-07-01,GREATER DARWIN,DARWIN,0.200627,0.449702,0.025800,-0.068587,-0.206289
2024-08-01,GREATER DARWIN,DARWIN,0.204214,0.446109,0.029720,-0.070609,-0.201007
2024-09-01,GREATER DARWIN,DARWIN,0.218575,0.443370,0.033043,-0.072324,-0.185513
2024-10-01,GREATER DARWIN,DARWIN,0.239545,0.439348,0.033797,-0.073247,-0.160353
2000-02-01,GREATER HOBART,HOBART,-0.010105,0.253534,-0.028402,-0.156476,-0.078761
2000-03-01,GREATER HOBART,HOBART,-0.026546,0.266742,-0.027596,-0.156453,-0.109238
2000-04-01,GREATER HOBART,HOBART,-0.024578,0.272004,-0.029032,-0.154413,-0.113138
2000-05-01,GREATER HOBART,HOBART,0.002512,0.270026,-0.029304,-0.151066,-0.087144
2000-06-01,GREATER HOBART,HOBART,0.006252,0.271954,-0.026993,-0.155363,-0.083346
2000-07-01,GREATER HOBART,HOBART,0.001297,0.277590,-0.028145,-0.151944,-0.096204
2000-08-01,GREATER HOBART,HOBART,-0.014571,0.280164,-0.027614,-0.149160,-0.117962
2000-09-01,GREATER HOBART,HOBART,-0.000925,0.281613,-0.027685,-0.144139,-0.110713
2000-10-01,GREATER HOBART,HOBART,-0.006702,0.289115,-0.027450,-0.149896,-0.118470
2000-11-01,GREATER HOBART,HOBART,0.014999,0.297111,-0.028181,-0.145148,-0.108783
2000-12-01,GREATER HOBART,HOBART,0.034004,0.305778,-0.029060,-0.137731,-0.104982
2001-01-01,GREATER HOBART,HOBART,0.040560,0.313064,-0.028441,-0.132430,-0.111632
2001-02-01,GREATER HOBART,HOBART,0.026783,0.321476,-0.028793,-0.129308,-0.136593
2001-03-01,GREATER HOBART,HOBART,0.022720,0.327722,-0.031031,-0.123296,-0.150675
2001-04-01,GREATER HOBART,HOBART,0.040473,0.338112,-0.031875,-0.121910,-0.143854
2001-05-01,GREATER HOBART,HOBART,0.069996,0.351044,-0.031559,-0.124177,-0.125312
2001-06-01,GREATER HOBART,HOBART,0.078059,0.365129,-0.031855,-0.131527,-0.123689
2001-07-01,GREATER HOBART,HOBART,0.067193,0.381887,-0.031726,-0.137146,-0.145821
2001-08-01,GREATER HOBART,HOBART,0.054344,0.392559,-0.031271,-0.136397,-0.170546
2001-09-01,GREATER HOBART,HOBART,0.074555,0.407973,-0.033116,-0.127566,-0.172736
2001-10-01,GREATER HOBART,HOBART,0.096364,0.419156,-0.031623,-0.121026,-0.170144
2001-11-01,GREATER HOBART,HOBART,0.122485,0.427125,-0.031261,-0.114643,-0.158735
2001-12-01,GREATER HOBART,HOBART,0.150876,0.434364,-0.031174,-0.105571,-0.146743
2002-01-01,GREATER HOBART,HOBART,0.184041,0.446473,-0.030543,-0.097884,-0.134005
2002-02-01,GREATER HOBART,HOBART,0.185931,0.459467,-0.031565,-0.095454,-0.146518
2002-03-01,GREATER HOBART,HOBART,0.179851,0.473888,-0.031891,-0.086477,-0.175669
2002-04-01,GREATER HOBART,HOBART,0.193517,0.486892,-0.032378,-0.078050,-0.182947
2002-05-01,GREATER HOBART,HOBART,0.208527,0.496225,-0.030976,-0.073452,-0.183269
2002-06-01,GREATER HOBART,HOBART,0.214204,0.502961,-0.031603,-0.063407,-0.193746
2002-07-01,GREATER HOBART,HOBART,0.235046,0.514573,-0.030262,-0.049699,-0.199566
2002-08-01,GREATER HOBART,HOBART,0.250620,0.527715,-0.030826,-0.041139,-0.205130
2002-09-01,GREATER HOBART,HOBART,0.301494,0.541006,-0.030066,-0.033499,-0.175948
2002-10-01,GREATER HOBART,HOBART,0.314200,0.549987,-0.029970,-0.018366,-0.187452
2002-11-01,GREATER HOBART,HOBART,0.331248,0.557712,-0.029179,-0.003780,-0.193506
2002-12-01,GREATER HOBART,HOBART,0.341491,0.569937,-0.028920,0.008647,-0.208173
2003-01-01,GREATER HOBART,HOBART,0.360602,0.587435,-0.026398,0.019181,-0.219616
2003-02-01,GREATER HOBART,HOBART,0.387952,0.599333,-0.026146,0.035221,-0.220455
2003-03-01,GREATER HOBART,HOBART,0.434822,0.614634,-0.025419,0.059317,-0.213710
2003-04-01,GREATER HOBART,HOBART,0.474694,0.635789,-0.023855,0.073463,-0.210702
2003-05-01,GREATER HOBART,HOBART,0.526003,0.651481,-0.023618,0.087796,-0.189656
2003-06-01,GREATER HOBART,HOBART,0.576571,0.672007,-0.022136,0.096224,-0.169524
2003-07-01,GREATER HOBART,HOBART,0.632940,0.702808,-0.021938,0.108461,-0.156391
2003-08-01,GREATER HOBART,HOBART,0.700680,0.725152,-0.021840,0.128363,-0.130995
2003-09-01,GREATER HOBART,HOBART,0.767182,0.740983,-0.020213,0.144321,-0.097909
2003-10-01,GREATER HOBART,HOBART,0.769258,0.750194,-0.019335,0.158449,-0.120049
2003-11-01,GREATER HOBART,HOBART,0.773035,0.747798,-0.018204,0.164746,-0.121306
2003-12-01,GREATER HOBART,HOBART,0.748579,0.743889,-0.016814,0.171634,-0.150131
2004-01-01,GREATER HOBART,HOBART,0.797367,0.748999,-0.015838,0.178250,-0.114044
2004-02-01,GREATER HOBART,HOBART,0.804456,0.749409,-0.014889,0.185616,-0.115680
2004-03-01,GREATER HOBART,HOBART,0.825849,0.752247,-0.012912,0.191094,-0.104580
2004-04-01,GREATER HOBART,HOBART,0.840413,0.750523,-0.010967,0.200103,-0.099245
2004-05-01,GREATER HOBART,HOBART,0.838931,0.741424,-0.006447,0.201095,-0.097141
2004-06-01,GREATER HOBART,HOBART,0.845245,0.737497,-0.003954,0.204353,-0.092652
2004-07-01,GREATER HOBART,HOBART,0.869987,0.737377,-0.001955,0.207751,-0.073186
2004-08-01,GREATER HOBART,HOBART,0.866255,0.733659,-0.002230,0.211990,-0.077164
2004-09-01,GREATER HOBART,HOBART,0.844605,0.728831,0.000357,0.211942,-0.096525
2004-10-01,GREATER HOBART,HOBART,0.852048,0.721466,0.002730,0.213366,-0.085514
2004-11-01,GREATER HOBART,HOBART,0.861719,0.719323,0.005051,0.217129,-0.079784
2004-12-01,GREATER HOBART,HOBART,0.872973,0.719769,0.007564,0.217594,-0.071954
2005-01-01,GREATER HOBART,HOBART,0.869296,0.716896,0.010298,0.222965,-0.080863
2005-02-01,GREATER HOBART,HOBART,0.889665,0.714093,0.013734,0.220679,-0.058841
2005-03-01,GREATER HOBART,HOBART,0.893517,0.708449,0.015823,0.219766,-0.050521
2005-04-01,GREATER HOBART,HOBART,0.885744,0.707945,0.018924,0.210495,-0.051619
2005-05-01,GREATER HOBART,HOBART,0.835416,0.711262,0.020153,0.203488,-0.099487
2005-06-01,GREATER HOBART,HOBART,0.840318,0.711272,0.020203,0.201554,-0.092711
2005-07-01,GREATER HOBART,HOBART,0.858271,0.711244,0.024067,0.196169,-0.073210
2005-08-01,GREATER HOBART,HOBART,0.888379,0.712797,0.026980,0.192717,-0.044114
2005-09-01,GREATER HOBART,HOBART,0.870153,0.717399,0.030285,0.187920,-0.065450
2005-10-01,GREATER HOBART,HOBART,0.905163,0.715299,0.033408,0.190256,-0.033801
2005-11-01,GREATER HOBART,HOBART,0.894385,0.712641,0.037618,0.184476,-0.040350
2005-12-01,GREATER HOBART,HOBART,0.888863,0.709113,0.042287,0.175052,-0.037588
2006-01-01,GREATER HOBART,HOBART,0.901462,0.707649,0.046218,0.166779,-0.019184
2006-02-01,GREATER HOBART,HOBART,0.931758,0.708222,0.051903,0.159020,0.012614
2006-03-01,GREATER HOBART,HOBART,0.929828,0.708832,0.058571,0.148446,0.013978
2006-04-01,GREATER HOBART,HOBART,0.969296,0.706713,0.063502,0.145790,0.053290
2006-05-01,GREATER HOBART,HOBART,0.933254,0.702488,0.068532,0.140882,0.021351
2006-06-01,GREATER HOBART,HOBART,0.908646,0.696267,0.073328,0.143004,-0.003954
2006-07-01,GREATER HOBART,HOBART,0.919592,0.684773,0.077908,0.141304,0.015607
2006-08-01,GREATER HOBART,HOBART,0.925769,0.676291,0.079363,0.139424,0.030691
2006-09-01,GREATER HOBART,HOBART,0.922514,0.667196,0.082142,0.132526,0.040650
2006-10-01,GREATER HOBART,HOBART,0.912128,0.659724,0.082254,0.128540,0.041610
2006-11-01,GREATER HOBART,HOBART,0.907807,0.653110,0.081780,0.124980,0.047937
2006-12-01,GREATER HOBART,HOBART,0.894789,0.646284,0.082078,0.124780,0.041647
2007-01-01,GREATER HOBART,HOBART,0.861570,0.637931,0.081999,0.118846,0.022794
2007-02-01,GREATER HOBART,HOBART,0.853297,0.628523,0.083835,0.115770,0.025170
2007-03-01,GREATER HOBART,HOBART,0.861111,0.622103,0.084289,0.112789,0.041931
2007-04-01,GREATER HOBART,HOBART,0.871971,0.616579,0.085879,0.109659,0.059854
2007-05-01,GREATER HOBART,HOBART,0.883970,0.615064,0.086656,0.099536,0.082714
2007-06-01,GREATER HOBART,HOBART,0.863071,0.610611,0.086585,0.086412,0.079463
2007-07-01,GREATER HOBART,HOBART,0.849563,0.604128,0.086847,0.072962,0.085626
2007-08-01,GREATER HOBART,HOBART,0.851127,0.596265,0.087454,0.067372,0.100035
2007-09-01,GREATER HOBART,HOBART,0.829784,0.588556,0.088059,0.067374,0.085796
2007-10-01,GREATER HOBART,HOBART,0.821050,0.584049,0.087458,0.057514,0.092029
2007-11-01,GREATER HOBART,HOBART,0.802556,0.578155,0.086106,0.044352,0.093944
2007-12-01,GREATER HOBART,HOBART,0.801610,0.567991,0.085129,0.035375,0.113116
2008-01-01,GREATER HOBART,HOBART,0.775845,0.552373,0.085082,0.022889,0.115501
2008-02-01,GREATER HOBART,HOBART,0.765397,0.537894,0.084090,0.013234,0.130179
2008-03-01,GREATER HOBART,HOBART,0.721792,0.515182,0.083283,-0.001055,0.124382
2008-04-01,GREATER HOBART,HOBART,0.680561,0.489356,0.081641,-0.014781,0.124345
2008-05-01,GREATER HOBART,HOBART,0.641538,0.463577,0.081310,-0.029517,0.126169
2008-06-01,GREATER HOBART,HOBART,0.580638,0.435972,0.079536,-0.045144,0.110274
2008-07-01,GREATER HOBART,HOBART,0.515034,0.402624,0.079132,-0.065198,0.098475
2008-08-01,GREATER HOBART,HOBART,0.460706,0.374028,0.077849,-0.079271,0.088100
2008-09-01,GREATER HOBART,HOBART,0.399491,0.350755,0.076635,-0.092284,0.064385
2008-10-01,GREATER HOBART,HOBART,0.386683,0.329540,0.076558,-0.104115,0.084700
2008-11-01,GREATER HOBART,HOBART,0.381883,0.322026,0.074371,-0.103736,0.089221
2008-12-01,GREATER HOBART,HOBART,0.407215,0.319721,0.072551,-0.108771,0.123714
2009-01-01,GREATER HOBART,HOBART,0.370466,0.315507,0.070971,-0.118868,0.102856
2009-02-01,GREATER HOBART,HOBART,0.370797,0.314649,0.070833,-0.122842,0.108156
2009-03-01,GREATER HOBART,HOBART,0.344286,0.313768,0.069455,-0.126157,0.087219
2009-04-01,GREATER HOBART,HOBART,0.326999,0.319016,0.066955,-0.129481,0.070508
2009-05-01,GREATER HOBART,HOBART,0.343180,0.323140,0.063664,-0.127671,0.084047
2009-06-01,GREATER HOBART,HOBART,0.346066,0.325116,0.061190,-0.129867,0.089627
2009-07-01,GREATER HOBART,HOBART,0.333326,0.327258,0.059891,-0.136109,0.082286
2009-08-01,GREATER HOBART,HOBART,0.330670,0.329222,0.060223,-0.143875,0.085101
2009-09-01,GREATER HOBART,HOBART,0.340614,0.335331,0.057586,-0.146803,0.094500
2009-10-01,GREATER HOBART,HOBART,0.343180,0.341698,0.054724,-0.152695,0.099452
2009-11-01,GREATER HOBART,HOBART,0.336478,0.340715,0.053184,-0.156735,0.099314
2009-12-01,GREATER HOBART,HOBART,0.336338,0.340845,0.051390,-0.159175,0.103278
2010-01-01,GREATER HOBART,HOBART,0.338120,0.345933,0.049021,-0.162040,0.105206
2010-02-01,GREATER HOBART,HOBART,0.323033,0.346533,0.046586,-0.167804,0.097718
2010-03-01,GREATER HOBART,HOBART,0.321359,0.348659,0.043830,-0.172304,0.101174
2010-04-01,GREATER HOBART,HOBART,0.325469,0.348326,0.040350,-0.167851,0.104644
2010-05-01,GREATER HOBART,HOBART,0.353084,0.347315,0.039710,-0.168690,0.134749
2010-06-01,GREATER HOBART,HOBART,0.353868,0.340111,0.037493,-0.162199,0.138463
2010-07-01,GREATER HOBART,HOBART,0.346141,0.338308,0.034065,-0.163099,0.136867
2010-08-01,GREATER HOBART,HOBART,0.323581,0.333396,0.030646,-0.165011,0.124551
2010-09-01,GREATER HOBART,HOBART,0.334051,0.324002,0.027887,-0.166825,0.148987
2010-10-01,GREATER HOBART,HOBART,0.311128,0.317853,0.024258,-0.166811,0.135827
2010-11-01,GREATER HOBART,HOBART,0.293336,0.309864,0.019445,-0.161707,0.125734
2010-12-01,GREATER HOBART,HOBART,0.277321,0.302682,0.015509,-0.160309,0.119440
2011-01-01,GREATER HOBART,HOBART,0.257350,0.292290,0.010525,-0.154287,0.108822
2011-02-01,GREATER HOBART,HOBART,0.245858,0.282832,0.005752,-0.152306,0.109579
2011-03-01,GREATER HOBART,HOBART,0.263442,0.275472,-0.000675,-0.145677,0.134323
2011-04-01,GREATER HOBART,HOBART,0.202457,0.265909,-0.004630,-0.142802,0.083980
2011-05-01,GREATER HOBART,HOBART,0.216191,0.254633,-0.009420,-0.139395,0.110373
2011-06-01,GREATER HOBART,HOBART,0.223569,0.241204,-0.013436,-0.131132,0.126932
2011-07-01,GREATER HOBART,HOBART,0.220311,0.231776,-0.018832,-0.123615,0.130983
2011-08-01,GREATER HOBART,HOBART,0.193097,0.221788,-0.019970,-0.121673,0.112952
2011-09-01,GREATER HOBART,HOBART,0.158425,0.213916,-0.021796,-0.122849,0.089153
2011-10-01,GREATER HOBART,HOBART,0.148532,0.209375,-0.023203,-0.125568,0.087928
2011-11-01,GREATER HOBART,HOBART,0.129828,0.202777,-0.023273,-0.124200,0.074524
2011-12-01,GREATER HOBART,HOBART,0.128767,0.197814,-0.022251,-0.127664,0.080868
2012-01-01,GREATER HOBART,HOBART,0.125098,0.195367,-0.021912,-0.129827,0.081470
2012-02-01,GREATER HOBART,HOBART,0.126784,0.188381,-0.021421,-0.129979,0.089803
2012-03-01,GREATER HOBART,HOBART,0.101534,0.176661,-0.020380,-0.130462,0.075715
2012-04-01,GREATER HOBART,HOBART,0.092991,0.164947,-0.020319,-0.129710,0.078073
2012-05-01,GREATER HOBART,HOBART,0.078362,0.150643,-0.020254,-0.127736,0.075709
2012-06-01,GREATER HOBART,HOBART,0.080224,0.142537,-0.019703,-0.126050,0.083440
2012-07-01,GREATER HOBART,HOBART,0.078423,0.133895,-0.018441,-0.124324,0.087293
2012-08-01,GREATER HOBART,HOBART,0.052499,0.126381,-0.017324,-0.127087,0.070529
2012-09-01,GREATER HOBART,HOBART,0.024521,0.117715,-0.015883,-0.128881,0.051570
2012-10-01,GREATER HOBART,HOBART,0.009458,0.109865,-0.014525,-0.129776,0.043894
2012-11-01,GREATER HOBART,HOBART,0.021664,0.104265,-0.015084,-0.127739,0.060222
2012-12-01,GREATER HOBART,HOBART,0.018669,0.101498,-0.014301,-0.129944,0.061417
2013-01-01,GREATER HOBART,HOBART,0.013778,0.102514,-0.014994,-0.129987,0.056245
2013-02-01,GREATER HOBART,HOBART,0.003001,0.106989,-0.013817,-0.134704,0.044532
2013-03-01,GREATER HOBART,HOBART,0.007505,0.113513,-0.012832,-0.136839,0.043664
2013-04-01,GREATER HOBART,HOBART,0.026105,0.123106,-0.012735,-0.136150,0.051884
2013-05-01,GREATER HOBART,HOBART,0.021654,0.133259,-0.013144,-0.133059,0.034597
2013-06-01,GREATER HOBART,HOBART,0.040172,0.144512,-0.014031,-0.131225,0.040916
2013-07-01,GREATER HOBART,HOBART,0.048170,0.149992,-0.015927,-0.124977,0.039083
2013-08-01,GREATER HOBART,HOBART,0.044331,0.161176,-0.015719,-0.127946,0.026820
2013-09-01,GREATER HOBART,HOBART,0.039860,0.170366,-0.015708,-0.126887,0.012089
2013-10-01,GREATER HOBART,HOBART,0.034514,0.181861,-0.016077,-0.128000,-0.003270
2013-11-01,GREATER HOBART,HOBART,0.055808,0.189856,-0.014995,-0.132444,0.013390
2013-12-01,GREATER HOBART,HOBART,0.038159,0.193335,-0.015397,-0.131410,-0.008370
2014-01-01,GREATER HOBART,HOBART,0.043147,0.193197,-0.015305,-0.130323,-0.004422
2014-02-01,GREATER HOBART,HOBART,0.023636,0.194928,-0.015719,-0.132794,-0.022779
2014-03-01,GREATER HOBART,HOBART,0.029134,0.192079,-0.016966,-0.125482,-0.020497
2014-04-01,GREATER HOBART,HOBART,0.056339,0.189263,-0.018990,-0.124148,0.010213
2014-05-01,GREATER HOBART,HOBART,0.055754,0.188267,-0.019643,-0.121754,0.008884
2014-06-01,GREATER HOBART,HOBART,0.049315,0.184613,-0.018638,-0.118450,0.001790
2014-07-01,GREATER HOBART,HOBART,0.049537,0.175699,-0.019995,-0.110559,0.004393
2014-08-01,GREATER HOBART,HOBART,0.026402,0.171027,-0.022489,-0.108447,-0.013689
2014-09-01,GREATER HOBART,HOBART,0.024930,0.164586,-0.023489,-0.100775,-0.015392
2014-10-01,GREATER HOBART,HOBART,0.021198,0.159498,-0.023926,-0.092636,-0.021739
2014-11-01,GREATER HOBART,HOBART,-0.002126,0.157737,-0.024468,-0.088650,-0.046746
2014-12-01,GREATER HOBART,HOBART,-0.019210,0.155082,-0.026550,-0.084896,-0.062846
2015-01-01,GREATER HOBART,HOBART,-0.015302,0.149013,-0.027902,-0.080621,-0.055792
2015-02-01,GREATER HOBART,HOBART,-0.015620,0.147449,-0.030896,-0.073985,-0.058188
2015-03-01,GREATER HOBART,HOBART,-0.005949,0.151554,-0.033424,-0.067296,-0.056783
2015-04-01,GREATER HOBART,HOBART,0.017471,0.155743,-0.035136,-0.066245,-0.036891
2015-05-01,GREATER HOBART,HOBART,0.022844,0.163538,-0.038908,-0.065896,-0.035890
2015-06-01,GREATER HOBART,HOBART,0.008069,0.173376,-0.041116,-0.066820,-0.057372
2015-07-01,GREATER HOBART,HOBART,0.001510,0.174911,-0.043775,-0.056392,-0.073234
2015-08-01,GREATER HOBART,HOBART,0.015230,0.179910,-0.044086,-0.049178,-0.071416
2015-09-01,GREATER HOBART,HOBART,0.020632,0.183651,-0.044236,-0.042516,-0.076268
2015-10-01,GREATER HOBART,HOBART,0.025475,0.183919,-0.042376,-0.040148,-0.075920
2015-11-01,GREATER HOBART,HOBART,0.044176,0.182366,-0.041147,-0.034237,-0.062806
2015-12-01,GREATER HOBART,HOBART,0.047256,0.180591,-0.041745,-0.023001,-0.068590
2016-01-01,GREATER HOBART,HOBART,0.035697,0.180911,-0.042269,-0.016957,-0.085989
2016-02-01,GREATER HOBART,HOBART,0.044741,0.178449,-0.043204,-0.005029,-0.085476
2016-03-01,GREATER HOBART,HOBART,0.035512,0.176354,-0.043679,-0.001373,-0.095789
2016-04-01,GREATER HOBART,HOBART,0.043184,0.178867,-0.044124,-0.000752,-0.090807
2016-05-01,GREATER HOBART,HOBART,0.067385,0.185013,-0.044490,0.004982,-0.078120
2016-06-01,GREATER HOBART,HOBART,0.089162,0.196297,-0.045769,0.005008,-0.066375
2016-07-01,GREATER HOBART,HOBART,0.101282,0.204097,-0.047210,0.008086,-0.063692
2016-08-01,GREATER HOBART,HOBART,0.118390,0.215949,-0.048488,0.008062,-0.057132
2016-09-01,GREATER HOBART,HOBART,0.143053,0.223862,-0.050611,0.009017,-0.039215
2016-10-01,GREATER HOBART,HOBART,0.154054,0.229619,-0.051974,0.014139,-0.037730
2016-11-01,GREATER HOBART,HOBART,0.166241,0.238654,-0.053246,0.011175,-0.030342
2016-12-01,GREATER HOBART,HOBART,0.178774,0.242478,-0.054732,0.009448,-0.018421
2017-01-01,GREATER HOBART,HOBART,0.201193,0.246745,-0.055492,0.011932,-0.001992
2017-02-01,GREATER HOBART,HOBART,0.220714,0.254142,-0.057539,0.015029,0.009082
2017-03-01,GREATER HOBART,HOBART,0.240656,0.261850,-0.060094,0.015084,0.023816
2017-04-01,GREATER HOBART,HOBART,0.257185,0.268128,-0.062075,0.015002,0.036130
2017-05-01,GREATER HOBART,HOBART,0.261358,0.275099,-0.063497,0.015539,0.034216
2017-06-01,GREATER HOBART,HOBART,0.266505,0.277876,-0.063889,0.016349,0.036169
2017-07-01,GREATER HOBART,HOBART,0.275116,0.279579,-0.065928,0.017022,0.044442
2017-08-01,GREATER HOBART,HOBART,0.297554,0.282446,-0.067381,0.021892,0.060596
2017-09-01,GREATER HOBART,HOBART,0.320548,0.285412,-0.068095,0.027467,0.075764
2017-10-01,GREATER HOBART,HOBART,0.327592,0.284324,-0.068759,0.029466,0.082562
2017-11-01,GREATER HOBART,HOBART,0.344736,0.282428,-0.067984,0.029474,0.100817
2017-12-01,GREATER HOBART,HOBART,0.344609,0.281760,-0.068706,0.032272,0.099283
2018-01-01,GREATER HOBART,HOBART,0.355385,0.280760,-0.068177,0.035543,0.107259
2018-02-01,GREATER HOBART,HOBART,0.376275,0.278361,-0.068531,0.042423,0.124021
2018-03-01,GREATER HOBART,HOBART,0.392475,0.276858,-0.069283,0.048545,0.136356
2018-04-01,GREATER HOBART,HOBART,0.398238,0.269472,-0.068297,0.053184,0.143880
2018-05-01,GREATER HOBART,HOBART,0.401104,0.264970,-0.066628,0.053656,0.149106
