sa2_name,mode,loading_value,start_date,end_date
WILLIAMSTOWN,12,-0.00314,1998-04-01,2024-01-01
WILLIAMSTOWN,13,-0.00324,1998-04-01,2024-01-01
WILLIAMSTOWN,14,-0.00219,1998-04-01,2024-01-01
WILLIAMSTOWN,15,0.01012,1998-04-01,2024-01-01
WILLIAMSTOWN,16,-0.01738,1998-04-01,2024-01-01
WILLIAMSTOWN,17,0.00147,1998-04-01,2024-01-01
WILLIAMSTOWN,18,0.00495,1998-04-01,2024-01-01
WILLIAMSTOWN,19,-0.00521,1998-04-01,2024-01-01
WILLIAMSTOWN,20,-0.00353,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,0,0.98838,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,1,-0.04432,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,2,0.11802,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,3,-0.06314,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,4,-0.03288,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,5,0.00686,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,6,-0.02071,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,7,0.0101,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,8,-0.00218,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,9,-0.00514,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,10,-0.00298,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,11,-0.01993,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,12,-0.00323,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,13,-0.01054,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,14,-0.00942,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,15,0.011,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,16,0.00827,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,17,0.00457,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,18,-0.00257,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,19,-0.00059,1998-04-01,2024-01-01
WILLIAMTOWN - MEDOWIE - KARUAH,20,0.00649,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,0,0.96715,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,1,-0.23717,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,2,-0.03518,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,3,0.05512,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,4,0.0456,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,5,-0.01715,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,6,0.02073,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,7,0.01594,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,8,0.00673,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,9,0.00811,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,10,-0.00026,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,11,0.0052,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,12,-0.01558,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,13,0.00526,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,14,0.00652,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,15,0.0086,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,16,0.00599,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,17,0.00339,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,18,-0.00135,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,19,0.00305,1998-04-01,2024-01-01
WILLOUGHBY - CASTLE COVE - NORTHBRIDGE,20,-0.00593,1998-04-01,2024-01-01
WILLUNGA,0,0.99695,1998-04-01,2024-01-01
WILLUNGA,1,0.02356,1998-04-01,2024-01-01
WILLUNGA,2,0.03494,1998-04-01,2024-01-01
WILLUNGA,3,-0.00066,1998-04-01,2024-01-01
WILLUNGA,4,-0.01711,1998-04-01,2024-01-01
WILLUNGA,5,0.01833,1998-04-01,2024-01-01
WILLUNGA,6,0.03599,1998-04-01,2024-01-01
WILLUNGA,7,-0.02211,1998-04-01,2024-01-01
WILLUNGA,8,-0.02764,1998-04-01,2024-01-01
WILLUNGA,9,-0.01651,1998-04-01,2024-01-01
WILLUNGA,10,0.00277,1998-04-01,2024-01-01
WILLUNGA,11,0.00896,1998-04-01,2024-01-01
WILLUNGA,12,-0.00337,1998-04-01,2024-01-01
WILLUNGA,13,0.00345,1998-04-01,2024-01-01
WILLUNGA,14,-0.01007,1998-04-01,2024-01-01
WILLUNGA,15,-0.00214,1998-04-01,2024-01-01
WILLUNGA,16,0.00131,1998-04-01,2024-01-01
WILLUNGA,17,-0.00319,1998-04-01,2024-01-01
WILLUNGA,18,-0.01134,1998-04-01,2024-01-01
WILLUNGA,19,0.00322,1998-04-01,2024-01-01
WILLUNGA,20,0.00198,1998-04-01,2024-01-01
WILSONTON,0,0.98442,1998-04-01,2024-01-01
WILSONTON,1,0.12661,1998-04-01,2024-01-01
WILSONTON,2,0.01487,1998-04-01,2024-01-01
WILSONTON,3,0.01433,1998-04-01,2024-01-01
WILSONTON,4,0.05012,1998-04-01,2024-01-01
WILSONTON,5,0.07705,1998-04-01,2024-01-01
WILSONTON,6,-0.05103,1998-04-01,2024-01-01
WILSONTON,7,-0.03816,1998-04-01,2024-01-01
WILSONTON,8,-0.02199,1998-04-01,2024-01-01
WILSONTON,9,-0.00438,1998-04-01,2024-01-01
WILSONTON,10,0.01623,1998-04-01,2024-01-01
WILSONTON,11,0.00547,1998-04-01,2024-01-01
WILSONTON,12,0.00328,1998-04-01,2024-01-01
WILSONTON,13,0.00244,1998-04-01,2024-01-01
WILSONTON,14,-0.01213,1998-04-01,2024-01-01
WILSONTON,15,0.01419,1998-04-01,2024-01-01
WILSONTON,16,-0.00773,1998-04-01,2024-01-01
WILSONTON,17,0.00764,1998-04-01,2024-01-01
WILSONTON,18,-0.00318,1998-04-01,2024-01-01
WILSONTON,19,0.00412,1998-04-01,2024-01-01
WILSONTON,20,0.00849,1998-04-01,2024-01-01
WILSTON,0,0.99742,1998-04-01,2024-01-01
WILSTON,1,-0.02181,1998-04-01,2024-01-01
WILSTON,2,0.00344,1998-04-01,2024-01-01
WILSTON,3,-0.03166,1998-04-01,2024-01-01
WILSTON,4,0.01107,1998-04-01,2024-01-01
WILSTON,5,-0.01006,1998-04-01,2024-01-01
WILSTON,6,0.0478,1998-04-01,2024-01-01
WILSTON,7,-0.00936,1998-04-01,2024-01-01
WILSTON,8,0.01339,1998-04-01,2024-01-01
WILSTON,9,-0.02087,1998-04-01,2024-01-01
WILSTON,10,0.00529,1998-04-01,2024-01-01
WILSTON,11,0.00063,1998-04-01,2024-01-01
WILSTON,12,-0.00087,1998-04-01,2024-01-01
WILSTON,13,-0.00479,1998-04-01,2024-01-01
WILSTON,14,-0.00919,1998-04-01,2024-01-01
WILSTON,15,-0.00259,1998-04-01,2024-01-01
WILSTON,16,-0.00077,1998-04-01,2024-01-01
WILSTON,17,-0.0029,1998-04-01,2024-01-01
WILSTON,18,0.0028,1998-04-01,2024-01-01
WILSTON,19,0.00384,1998-04-01,2024-01-01
WILSTON,20,0.00165,1998-04-01,2024-01-01
WINCHELSEA,0,0.99494,1998-04-01,2024-01-01
WINCHELSEA,1,-0.0403,1998-04-01,2024-01-01
WINCHELSEA,2,-0.04254,1998-04-01,2024-01-01
WINCHELSEA,3,0.01586,1998-04-01,2024-01-01
WINCHELSEA,4,-0.06867,1998-04-01,2024-01-01
WINCHELSEA,5,0.01835,1998-04-01,2024-01-01
WINCHELSEA,6,0.00171,1998-04-01,2024-01-01
WINCHELSEA,7,0.02464,1998-04-01,2024-01-01
WINCHELSEA,8,0.00073,1998-04-01,2024-01-01
WINCHELSEA,9,-0.01556,1998-04-01,2024-01-01
WINCHELSEA,10,-0.00726,1998-04-01,2024-01-01
WINCHELSEA,11,0.01014,1998-04-01,2024-01-01
WINCHELSEA,12,0.00185,1998-04-01,2024-01-01
WINCHELSEA,13,-0.00755,1998-04-01,2024-01-01
WINCHELSEA,14,0.00018,1998-04-01,2024-01-01
WINCHELSEA,15,-0.00286,1998-04-01,2024-01-01
WINCHELSEA,16,-0.00196,1998-04-01,2024-01-01
WINCHELSEA,17,-0.00583,1998-04-01,2024-01-01
WINCHELSEA,18,0.00283,1998-04-01,2024-01-01
WINCHELSEA,19,0.00077,1998-04-01,2024-01-01
WINCHELSEA,20,0.00186,1998-04-01,2024-01-01
WINDANG - PRIMBEE,0,0.95899,1998-04-01,2024-01-01
WINDANG - PRIMBEE,1,-0.26381,1998-04-01,2024-01-01
WINDANG - PRIMBEE,2,0.06272,1998-04-01,2024-01-01
WINDANG - PRIMBEE,3,-0.00314,1998-04-01,2024-01-01
WINDANG - PRIMBEE,4,0.01635,1998-04-01,2024-01-01
WINDANG - PRIMBEE,5,0.03871,1998-04-01,2024-01-01
WINDANG - PRIMBEE,6,-0.0136,1998-04-01,2024-01-01
WINDANG - PRIMBEE,7,0.00827,1998-04-01,2024-01-01
WINDANG - PRIMBEE,8,0.02362,1998-04-01,2024-01-01
WINDANG - PRIMBEE,9,0.02243,1998-04-01,2024-01-01
WINDANG - PRIMBEE,10,-0.04783,1998-04-01,2024-01-01
WINDANG - PRIMBEE,11,-0.00495,1998-04-01,2024-01-01
WINDANG - PRIMBEE,12,-0.00178,1998-04-01,2024-01-01
WINDANG - PRIMBEE,13,-0.0031,1998-04-01,2024-01-01
WINDANG - PRIMBEE,14,-0.00174,1998-04-01,2024-01-01
WINDANG - PRIMBEE,15,-0.00752,1998-04-01,2024-01-01
WINDANG - PRIMBEE,16,-0.00523,1998-04-01,2024-01-01
WINDANG - PRIMBEE,17,0.00696,1998-04-01,2024-01-01
WINDANG - PRIMBEE,18,-0.01383,1998-04-01,2024-01-01
WINDANG - PRIMBEE,19,-0.01177,1998-04-01,2024-01-01
WINDANG - PRIMBEE,20,0.01055,1998-04-01,2024-01-01
WINDSOR,0,0.99753,1998-04-01,2024-01-01
WINDSOR,1,-0.00323,1998-04-01,2024-01-01
WINDSOR,2,0.00899,1998-04-01,2024-01-01
WINDSOR,3,-0.03586,1998-04-01,2024-01-01
WINDSOR,4,0.01109,1998-04-01,2024-01-01
WINDSOR,5,-0.01643,1998-04-01,2024-01-01
WINDSOR,6,0.04416,1998-04-01,2024-01-01
WINDSOR,7,-0.01394,1998-04-01,2024-01-01
WINDSOR,8,0.01521,1998-04-01,2024-01-01
WINDSOR,9,-0.01703,1998-04-01,2024-01-01
WINDSOR,10,0.00414,1998-04-01,2024-01-01
WINDSOR,11,0.00262,1998-04-01,2024-01-01
WINDSOR,12,-0.00141,1998-04-01,2024-01-01
WINDSOR,13,-0.00662,1998-04-01,2024-01-01
WINDSOR,14,-0.00957,1998-04-01,2024-01-01
WINDSOR,15,-0.00325,1998-04-01,2024-01-01
WINDSOR,16,-0.00161,1998-04-01,2024-01-01
WINDSOR,17,-0.00355,1998-04-01,2024-01-01
WINDSOR,18,0.00319,1998-04-01,2024-01-01
WINDSOR,19,0.00416,1998-04-01,2024-01-01
WINDSOR,20,0.00051,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,0,0.96172,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,1,-0.25218,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,2,0.0255,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,3,-0.08497,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,4,0.01849,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,5,0.01825,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,6,-0.01658,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,7,0.01827,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,8,-0.02315,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,9,0.01824,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,10,0.00333,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,11,-0.01297,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,12,-0.00927,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,13,-0.01439,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,14,0.00428,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,15,-0.00484,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,16,-0.00527,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,17,-0.00203,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,18,0.0039,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,19,0.00296,1998-04-01,2024-01-01
WINDSOR - BLIGH PARK,20,0.00538,1998-04-01,2024-01-01
WINDSOR GARDENS,0,0.99595,1998-04-01,2024-01-01
WINDSOR GARDENS,1,0.06214,1998-04-01,2024-01-01
WINDSOR GARDENS,2,-0.0011,1998-04-01,2024-01-01
WINDSOR GARDENS,3,-0.03515,1998-04-01,2024-01-01
WINDSOR GARDENS,4,-0.00671,1998-04-01,2024-01-01
WINDSOR GARDENS,5,-0.02025,1998-04-01,2024-01-01
WINDSOR GARDENS,6,0.00766,1998-04-01,2024-01-01
WINDSOR GARDENS,7,-0.03424,1998-04-01,2024-01-01
WINDSOR GARDENS,8,-0.02279,1998-04-01,2024-01-01
WINDSOR GARDENS,9,-0.0194,1998-04-01,2024-01-01
WINDSOR GARDENS,10,0.00442,1998-04-01,2024-01-01
WINDSOR GARDENS,11,-0.00277,1998-04-01,2024-01-01
WINDSOR GARDENS,12,0.00445,1998-04-01,2024-01-01
WINDSOR GARDENS,13,0.00057,1998-04-01,2024-01-01
WINDSOR GARDENS,14,0.00477,1998-04-01,2024-01-01
WINDSOR GARDENS,15,-0.00362,1998-04-01,2024-01-01
WINDSOR GARDENS,16,0.00537,1998-04-01,2024-01-01
WINDSOR GARDENS,17,0.0005,1998-04-01,2024-01-01
WINDSOR GARDENS,18,-0.0016,1998-04-01,2024-01-01
WINDSOR GARDENS,19,0.00356,1998-04-01,2024-01-01
WINDSOR GARDENS,20,0.00238,1998-04-01,2024-01-01
WINGHAM,0,0.97833,1998-04-01,2024-01-01
WINGHAM,1,-0.04186,1998-04-01,2024-01-01
WINGHAM,2,0.18381,1998-04-01,2024-01-01
WINGHAM,3,-0.01307,1998-04-01,2024-01-01
WINGHAM,4,-0.00505,1998-04-01,2024-01-01
WINGHAM,5,0.00726,1998-04-01,2024-01-01
WINGHAM,6,-0.06858,1998-04-01,2024-01-01
WINGHAM,7,-0.02402,1998-04-01,2024-01-01
WINGHAM,8,0.00555,1998-04-01,2024-01-01
WINGHAM,9,0.01003,1998-04-01,2024-01-01
WINGHAM,10,-0.01829,1998-04-01,2024-01-01
WINGHAM,11,0.00956,1998-04-01,2024-01-01
WINGHAM,12,0.00188,1998-04-01,2024-01-01
WINGHAM,13,-0.00879,1998-04-01,2024-01-01
WINGHAM,14,0.00114,1998-04-01,2024-01-01
WINGHAM,15,0.00101,1998-04-01,2024-01-01
WINGHAM,16,-0.00362,1998-04-01,2024-01-01
WINGHAM,17,-0.01167,1998-04-01,2024-01-01
WINGHAM,18,-0.00152,1998-04-01,2024-01-01
WINGHAM,19,-0.0124,1998-04-01,2024-01-01
WINGHAM,20,-0.00847,1998-04-01,2024-01-01
WINSTON HILLS,0,0.95359,1998-04-01,2024-01-01
WINSTON HILLS,1,-0.28177,1998-04-01,2024-01-01
WINSTON HILLS,2,-0.04609,1998-04-01,2024-01-01
WINSTON HILLS,3,0.0273,1998-04-01,2024-01-01
WINSTON HILLS,4,0.04528,1998-04-01,2024-01-01
WINSTON HILLS,5,0.06627,1998-04-01,2024-01-01
WINSTON HILLS,6,0.00779,1998-04-01,2024-01-01
WINSTON HILLS,7,-0.00522,1998-04-01,2024-01-01
WINSTON HILLS,8,0.01491,1998-04-01,2024-01-01
WINSTON HILLS,9,0.01856,1998-04-01,2024-01-01
WINSTON HILLS,10,0.00856,1998-04-01,2024-01-01
WINSTON HILLS,11,0.01056,1998-04-01,2024-01-01
WINSTON HILLS,12,0.00029,1998-04-01,2024-01-01
WINSTON HILLS,13,0.01271,1998-04-01,2024-01-01
WINSTON HILLS,14,0.01773,1998-04-01,2024-01-01
WINSTON HILLS,15,0.00473,1998-04-01,2024-01-01
WINSTON HILLS,16,0.00856,1998-04-01,2024-01-01
WINSTON HILLS,17,4e-05,1998-04-01,2024-01-01
WINSTON HILLS,18,-0.00112,1998-04-01,2024-01-01
WINSTON HILLS,19,-0.00413,1998-04-01,2024-01-01
WINSTON HILLS,20,0.00081,1998-04-01,2024-01-01
WINTHROP,0,0.96656,1998-04-01,2024-01-01
WINTHROP,1,0.22682,1998-04-01,2024-01-01
WINTHROP,2,-0.08063,1998-04-01,2024-01-01
WINTHROP,3,0.02169,1998-04-01,2024-01-01
WINTHROP,4,0.05643,1998-04-01,2024-01-01
WINTHROP,5,0.02098,1998-04-01,2024-01-01
WINTHROP,6,0.02592,1998-04-01,2024-01-01
WINTHROP,7,0.02905,1998-04-01,2024-01-01
WINTHROP,8,0.01912,1998-04-01,2024-01-01
WINTHROP,9,-0.00969,1998-04-01,2024-01-01
WINTHROP,10,-0.00311,1998-04-01,2024-01-01
WINTHROP,11,0.00417,1998-04-01,2024-01-01
WINTHROP,12,0.02131,1998-04-01,2024-01-01
WINTHROP,13,0.01076,1998-04-01,2024-01-01
WINTHROP,14,-0.00553,1998-04-01,2024-01-01
WINTHROP,15,0.01144,1998-04-01,2024-01-01
WINTHROP,16,0.00537,1998-04-01,2024-01-01
WINTHROP,17,-0.00816,1998-04-01,2024-01-01
WINTHROP,18,-0.00794,1998-04-01,2024-01-01
WINTHROP,19,0.00044,1998-04-01,2024-01-01
WINTHROP,20,0.00339,1998-04-01,2024-01-01
WISHART,0,0.99836,1998-04-01,2024-01-01
WISHART,1,-0.01736,1998-04-01,2024-01-01
WISHART,2,0.00395,1998-04-01,2024-01-01
WISHART,3,0.00783,1998-04-01,2024-01-01
WISHART,4,0.01501,1998-04-01,2024-01-01
WISHART,5,-0.0146,1998-04-01,2024-01-01
WISHART,6,0.00141,1998-04-01,2024-01-01
WISHART,7,-0.03496,1998-04-01,2024-01-01
WISHART,8,0.02271,1998-04-01,2024-01-01
WISHART,9,0.00066,1998-04-01,2024-01-01
WISHART,10,0.00046,1998-04-01,2024-01-01
WISHART,11,0.01317,1998-04-01,2024-01-01
WISHART,12,-0.00198,1998-04-01,2024-01-01
WISHART,13,-0.00344,1998-04-01,2024-01-01
WISHART,14,-0.00688,1998-04-01,2024-01-01
WISHART,15,-0.00447,1998-04-01,2024-01-01
WISHART,16,-0.00359,1998-04-01,2024-01-01
WISHART,17,-0.00378,1998-04-01,2024-01-01
WISHART,18,0.00078,1998-04-01,2024-01-01
WISHART,19,0.01216,1998-04-01,2024-01-01
WISHART,20,0.00382,1998-04-01,2024-01-01
WITHERS - USHER,0,0.8686,1998-04-01,2024-01-01
WITHERS - USHER,1,0.45093,1998-04-01,2024-01-01
WITHERS - USHER,2,0.07927,1998-04-01,2024-01-01
WITHERS - USHER,3,-0.00311,1998-04-01,2024-01-01
WITHERS - USHER,4,0.12003,1998-04-01,2024-01-01
WITHERS - USHER,5,0.04757,1998-04-01,2024-01-01
WITHERS - USHER,6,0.02116,1998-04-01,2024-01-01
WITHERS - USHER,7,0.08638,1998-04-01,2024-01-01
WITHERS - USHER,8,-0.08213,1998-04-01,2024-01-01
WITHERS - USHER,9,0.02897,1998-04-01,2024-01-01
WITHERS - USHER,10,-0.0239,1998-04-01,2024-01-01
WITHERS - USHER,11,0.02238,1998-04-01,2024-01-01
WITHERS - USHER,12,0.00274,1998-04-01,2024-01-01
WITHERS - USHER,13,0.00845,1998-04-01,2024-01-01
WITHERS - USHER,14,-0.01062,1998-04-01,2024-01-01
WITHERS - USHER,15,-0.00946,1998-04-01,2024-01-01
WITHERS - USHER,16,0.00467,1998-04-01,2024-01-01
WITHERS - USHER,17,0.01918,1998-04-01,2024-01-01
WITHERS - USHER,18,0.02055,1998-04-01,2024-01-01
WITHERS - USHER,19,0.02583,1998-04-01,2024-01-01
WITHERS - USHER,20,-0.00212,1998-04-01,2024-01-01
WODONGA,0,0.98794,1998-04-01,2024-01-01
WODONGA,1,0.03034,1998-04-01,2024-01-01
WODONGA,2,0.0797,1998-04-01,2024-01-01
WODONGA,3,-0.02995,1998-04-01,2024-01-01
WODONGA,4,-0.00558,1998-04-01,2024-01-01
WODONGA,5,0.11332,1998-04-01,2024-01-01
WODONGA,6,-0.01934,1998-04-01,2024-01-01
WODONGA,7,0.01967,1998-04-01,2024-01-01
WODONGA,8,0.01132,1998-04-01,2024-01-01
WODONGA,9,-0.01143,1998-04-01,2024-01-01
WODONGA,10,0.01826,1998-04-01,2024-01-01
WODONGA,11,-0.01402,1998-04-01,2024-01-01
WODONGA,12,0.00045,1998-04-01,2024-01-01
WODONGA,13,0.00306,1998-04-01,2024-01-01
WODONGA,14,0.00093,1998-04-01,2024-01-01
WODONGA,15,-0.00331,1998-04-01,2024-01-01
WODONGA,16,-0.01679,1998-04-01,2024-01-01
WODONGA,17,0.01006,1998-04-01,2024-01-01
WODONGA,18,-0.0075,1998-04-01,2024-01-01
WODONGA,19,-0.00314,1998-04-01,2024-01-01
WODONGA,20,-0.00491,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,0,0.98104,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,1,0.13179,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,2,0.10442,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,3,-0.00661,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,4,0.03809,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,5,-0.01922,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,6,-0.03216,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,7,-0.0707,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,8,0.00075,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,9,0.00665,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,10,0.00731,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,11,-0.02203,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,12,0.00502,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,13,0.009,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,14,-0.00224,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,15,0.00011,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,16,0.00021,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,17,-0.00416,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,18,0.01159,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,19,0.00844,1998-04-01,2024-01-01
WOLFFDENE - BAHRS SCRUB,20,0.00228,1998-04-01,2024-01-01
WOLLERT,0,0.95349,1998-04-01,2024-01-01
WOLLERT,1,-0.19854,1998-04-01,2024-01-01
WOLLERT,2,-0.19071,1998-04-01,2024-01-01
WOLLERT,3,0.02538,1998-04-01,2024-01-01
WOLLERT,4,-0.03955,1998-04-01,2024-01-01
WOLLERT,5,0.07352,1998-04-01,2024-01-01
WOLLERT,6,-0.05716,1998-04-01,2024-01-01
WOLLERT,7,0.03172,1998-04-01,2024-01-01
WOLLERT,8,-0.00379,1998-04-01,2024-01-01
WOLLERT,9,-0.03013,1998-04-01,2024-01-01
WOLLERT,10,-0.02291,1998-04-01,2024-01-01
WOLLERT,11,-0.0263,1998-04-01,2024-01-01
WOLLERT,12,-0.01424,1998-04-01,2024-01-01
WOLLERT,13,-0.00427,1998-04-01,2024-01-01
WOLLERT,14,0.01856,1998-04-01,2024-01-01
WOLLERT,15,-0.00056,1998-04-01,2024-01-01
WOLLERT,16,-0.00095,1998-04-01,2024-01-01
WOLLERT,17,0.00935,1998-04-01,2024-01-01
WOLLERT,18,-0.00737,1998-04-01,2024-01-01
WOLLERT,19,0.00941,1998-04-01,2024-01-01
WOLLERT,20,0.00393,1998-04-01,2024-01-01
WOLLONGONG - EAST,0,0.96831,1998-04-01,2024-01-01
WOLLONGONG - EAST,1,-0.2244,1998-04-01,2024-01-01
WOLLONGONG - EAST,2,0.09055,1998-04-01,2024-01-01
WOLLONGONG - EAST,3,-0.03567,1998-04-01,2024-01-01
WOLLONGONG - EAST,4,0.00304,1998-04-01,2024-01-01
WOLLONGONG - EAST,5,0.02392,1998-04-01,2024-01-01
WOLLONGONG - EAST,6,-0.02279,1998-04-01,2024-01-01
WOLLONGONG - EAST,7,0.02038,1998-04-01,2024-01-01
WOLLONGONG - EAST,8,-0.00581,1998-04-01,2024-01-01
WOLLONGONG - EAST,9,0.0146,1998-04-01,2024-01-01
WOLLONGONG - EAST,10,-0.00257,1998-04-01,2024-01-01
WOLLONGONG - EAST,11,-0.0023,1998-04-01,2024-01-01
WOLLONGONG - EAST,12,0.00831,1998-04-01,2024-01-01
WOLLONGONG - EAST,13,-0.00123,1998-04-01,2024-01-01
WOLLONGONG - EAST,14,-0.00615,1998-04-01,2024-01-01
WOLLONGONG - EAST,15,-0.0019,1998-04-01,2024-01-01
WOLLONGONG - EAST,16,-0.00031,1998-04-01,2024-01-01
WOLLONGONG - EAST,17,0.00317,1998-04-01,2024-01-01
WOLLONGONG - EAST,18,-0.00527,1998-04-01,2024-01-01
WOLLONGONG - EAST,19,-0.0074,1998-04-01,2024-01-01
WOLLONGONG - EAST,20,0.00261,1998-04-01,2024-01-01
WOLLONGONG - WEST,0,0.96888,1998-04-01,2024-01-01
WOLLONGONG - WEST,1,-0.23719,1998-04-01,2024-01-01
WOLLONGONG - WEST,2,0.05377,1998-04-01,2024-01-01
WOLLONGONG - WEST,3,-0.00867,1998-04-01,2024-01-01
WOLLONGONG - WEST,4,0.00919,1998-04-01,2024-01-01
WOLLONGONG - WEST,5,0.01866,1998-04-01,2024-01-01
WOLLONGONG - WEST,6,-0.02019,1998-04-01,2024-01-01
WOLLONGONG - WEST,7,0.00703,1998-04-01,2024-01-01
WOLLONGONG - WEST,8,0.00286,1998-04-01,2024-01-01
WOLLONGONG - WEST,9,0.01213,1998-04-01,2024-01-01
WOLLONGONG - WEST,10,-0.02126,1998-04-01,2024-01-01
WOLLONGONG - WEST,11,-0.00097,1998-04-01,2024-01-01
WOLLONGONG - WEST,12,0.00653,1998-04-01,2024-01-01
WOLLONGONG - WEST,13,0.00039,1998-04-01,2024-01-01
WOLLONGONG - WEST,14,-0.00073,1998-04-01,2024-01-01
